,QTY,UNIT_VALUE_USD,DRAWBACK,FOREIGN_COUNTRY,Categories,FOREIGN PORT CONTINENT
22787,0.47908773420591827,2,0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22788,0.6303663890226271,2,0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22789,0.25221324785630556,2,0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22790,0.47908773420591827,2,0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22799,-0.06469770067576468,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22800,0.022642017228764147,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22801,-0.195620285781657,1,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,0.5398040620836654
22839,-0.8043885585863311,3,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22840,1.5243806130314348,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22841,2.0239742384554478,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22842,2.356978660904189,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22843,0.02725258002651318,1,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22844,0.3251123351112808,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22845,0.2059336363770134,1,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22865,-0.1402935322086686,2,0.4472135954999579,-1.5009407827153816,0.4729128476690943,0.5398040620836654
22866,-0.21040888343481426,2,0.4472135954999579,-1.5009407827153816,0.4729128476690943,0.5398040620836654
22867,-0.3156689020249337,2,-0.4472135954999579,-1.5009407827153816,0.4729128476690943,0.5398040620836654
22873,-0.1966641867924681,0,-1.3416407864998738,1.7750127579124022,1.7931233644258144,1.3839192856270013
22874,-0.3042729826569125,0,-1.3416407864998738,1.7750127579124022,1.7931233644258144,1.3839192856270013
22875,-0.12489599229920487,0,-1.3416407864998738,1.7750127579124022,1.7931233644258144,1.3839192856270013
22876,-0.20858205666589485,0,-1.3416407864998738,1.7750127579124022,1.1330181060474542,1.3839192856270013
22883,1.2329582475133354,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
22884,1.4728814964980872,0,0.4472135954999579,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
22885,0.8729863822853072,0,-0.4472135954999579,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
22889,-0.8059544101025476,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-1.1484263850030065
22890,-0.6849488845993609,2,0.4472135954999579,0.13703598759851024,-0.18719241070926568,-0.3043111614596705
22891,-0.7435813247065843,2,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-0.3043111614596705
22892,-0.7481048957534325,3,-0.4472135954999579,0.13703598759851024,-0.18719241070926568,-0.3043111614596705
22893,-0.8019527895611052,3,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22894,-0.8054324595971422,3,-0.4472135954999579,-1.5009407827153816,2.453228622804174,0.5398040620836654
22895,-0.805606443098944,3,-0.4472135954999579,-1.5009407827153816,2.453228622804174,0.5398040620836654
22896,-0.802039781312006,3,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22908,-0.25538361865059256,1,-1.3416407864998738,1.7750127579124022,-0.18719241070926568,1.3839192856270013
22909,-0.1904877724785024,1,-1.3416407864998738,1.7750127579124022,-0.18719241070926568,1.3839192856270013
22910,-0.35264039615782683,1,-1.3416407864998738,1.7750127579124022,-0.18719241070926568,1.3839192856270013
22911,-0.7927316639656071,3,1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22912,-0.7974292185142571,3,1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22919,1.1598851767565583,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22920,1.862169581779727,1,1.3416407864998738,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22921,1.5812732181206397,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,0.5398040620836654
22922,-0.23668039220689366,3,1.3416407864998738,1.7750127579124022,-0.18719241070926568,0.5398040620836654
22923,-0.8060414018534486,2,-1.3416407864998738,1.7750127579124022,0.4729128476690943,0.5398040620836654
22924,1.652954420863002,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,2.228034509170337
22925,1.2188655838673856,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,2.228034509170337
22926,1.942288984359479,1,0.4472135954999579,0.13703598759851024,-0.8472976690876257,2.228034509170337
22927,-0.6864277443646766,2,0.4472135954999579,-1.5009407827153816,0.4729128476690943,-0.3043111614596705
22928,-0.8057804266007459,3,-1.3416407864998738,-1.5009407827153816,0.4729128476690943,-0.3043111614596705
22941,-0.787077200157047,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22942,-0.034685546614945516,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22943,0.05613384132562032,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22944,-0.17091462852579425,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22945,-0.02511645401584375,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22946,-0.16299837919381008,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22947,0.06683382668643412,0,-1.3416407864998738,0.13703598759851024,-0.8472976690876257,-0.3043111614596705
22948,0.06439805766120821,0,-0.4472135954999579,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
22949,-0.027291247788366876,0,-1.3416407864998738,-1.5009407827153816,-0.8472976690876257,-0.3043111614596705
