QTY
460
4017
52
1209
1209
1209
1209
1209
1209
1209
1209
13
12
56100
62700
46200
38500
46750
52250
14616
17748
19836
30381
22386
27183
61329
83232
74471
26
8640
143477
128374
105720
604
76
2880
599
599
302
626
626
626
626
626
626
324
626
626
20321
24675
27578
37388
33453
27549
10881
6020
812
14958
18164
20301
6209
8427
7540
2772
8440
27550
30792
22688
10128
1837
1209
1900
8087
8294
7588
14784
20064
17952
10
10
87
51
4656
5
1324
1612
1382
5299
5177
25
51
5702
5564
13110
7660
9302
10396
7660
10396
9302
1306
5529
23
54
0
0
22207
24820
18288
2716
256
1340
58
10188
925
748
274
247
1419
1324
29687
21875
26562
9357
8372
6894
15118
18358
20518
10623
9504
7827
10623
9504
7827
8993
7406
10051
9474
7802
10589
626
9504
7827
10622
9504
10623
7827
7700
9350
10450
18700
15400
20900
9350
10450
7700
9500
11536
12894
11311
4892
5940
6639
11311
9784
11880
13278
52
156
9189
10270
7567
734
1330
1028
54
2700
12540
14460
12790
900
900
900
7554
9173
10252
7548
10244
9166
9163
10241
7546
9163
10241
7546
6100
7100
2900
9750
3900
1850
9176
10256
7557
7551
9169
10248
7560
7560
10260
10260
9180
9180
10256
9176
7557
10263
9183
7562
6742
8187
9150
4400
80
84
9165
10243
7547
7408
8996
10054
9165
10243
7547
1373
19028
17025
14020
55
27
1440
3055
4147
13391
18174
16261
46012
51426
37892
6316
1419
8640
41149
30320
36817
9082
10150
7479
20574
18408
15160
7479
10150
9082
105
142576
105056
127568
56712
63384
46704
38978
47331
52899
151
230
344
434
92
23
8
1112
480
1539
2508
2764
1382
1313
130
10050
8992
7405
161
1198
1198
1198
1428
12747
15478
17299
9128
20
100
327
76
25
129
68
9
7
13
4
9785
7210
8755
129
51
37
13
8139
7282
5997
889
19120
21370
15746
27404
22568
30628
17040
19045
14033
280
196
17836
21658
24206
9282
10374
7644
13236
14793
10900
1843
6266
7004
5160
8499
9499
6999
7838
10637
9517
23
7050
6308
5195
10222
9146
7532
7946
4550
2592
25
41587
37209
30643
225
68340
76380
56280
27720
33660
37620
38304
28224
34272
41452
46329
34137
75
1346
8453
6961
9448
130
5689
9
44
37
25
36
3
2880
4320
1209
1451
36945
50139
44862
1422
20554
15145
18390
9800
8020
8910
0
195104
240
0
80
18353
15114
20512
10309
9224
7596
28356
31692
23352
15568
21128
18904
705
660
2764
21529
29218
26142
29415
24224
32875
1728
12713
17254
15438
9044
7448
10108
9793
115
668
1336
6612
8029
8974
604
427
360
57
9215
6790
8245
1497
1814
5
36945
50139
44862
17928
16041
13210
8018
9676
34
9603
738
1477
6350
5138
6239
6973
1757
1458
11
8330
9310
6860
9262
6824
8287
648
561
864
518
4648
5644
6308
8776
9554
7868
10678
13045
13726
1382
8
722
744
67
132
203
300
117
2782
779
1267
5
668
83
1336
1320
27
46
2764
1428
1428
1177
1382
1382
36448
40736
30016
45560
50920
37520
1843
6120
53
0
78
67
492
26
26
29120
39520
35360
29245
39690
35512
691
2772
691
1255
7326
8896
9942
330
280
1444
12830
22504
25152
18533
8952
7372
10005
4129
26
150
336
6688
9077
8121
2764
2702
12601
17102
15302
9152
2756
16
24
199
153
38
189
196
38
89
33
166
225
204
204
212
256
217
202
202
25
25
23
168
163
107
3225
14205
1382
1382
59
16
5712
2764
9139
10214
7526
20428
18278
15052
6674
8972
10028
7389
8972
7389
10028
9350
10450
7700
13633
20510
15112
18351
9386
7730
10491
3892
30240
41040
36720
7329
6558
5400
8111
5780
7844
7018
6757
7882
8809
6491
4216
51
25
9982
7355
8932
15536
21085
18865
262
261
26
83
221
29771
40403
36150
0
127
76
130
2160
14932
20265
18132
9468
10582
7797
52
27
11806
10350
320
80
1015
932
7700
10450
9350
20041
17931
14767
825
30124
26953
22196
25
16
9
76
41
41
9010
7420
10070
11901
8769
10648
5892
7155
7997
9735
7173
8710
10083
9021
7429
9735
8710
7173
11793
16005
14320
9821
279
0
7386
10024
8969
10013
7378
8959
491
10077
7425
9016
50
48932
54689
40297
7132
6381
5255
8650
5082
6897
6171
5300
5300
5300
5300
5300
506
138
46
691
1319
1313
1313
1313
38
36
0
18300
13484
16374
17952
20064
14784
4505
7210
8755
9785
2250
4000
7725
6912
5692
13198
9244
10332
7613
14011
2304
6624
4206
2859
5891
6912
10083
7429
9021
14759
17922
20030
3361
3361
116
116
3240
970
928
2117
172
12529
7741
4199
26
13250
13250
20140
18020
14840
132
80
29
12
3
4
21
8
2
13
6
25
4
27
7
20
4345
32954
27139
36831
8306
251
2517
7896
7487
6699
5517
10
15
4608
5346
6082
10070
7420
9010
50350
37100
45050
2678
7499
10177
9106
7499
10177
9106
810
810
135
54
27
27
26
54
26
109
10355
20377
16781
22775
7710
8486
6988
9484
9180
7560
10260
2888
1555
12
13
22
124438
91691
111339
11796
13940
11223
15231
13628
15231
13628
11223
234
829
552
31350
23100
28050
7554
10252
9173
52108
70718
63274
18939
16946
13955
7032
8539
9544
4335
5264
5564
5883
6023
8175
7314
1477
15388
12672
17198
9006
8058
6636
23443
26201
19306
23375
26125
19250
18186
16272
13400
1858
64
26
26
13
108
27
244
881
97
13977
18969
16972
14640
10680
20051
14775
17941
80
79
0
18331
20487
15096
45571
50932
37529
45573
50934
37530
5198
3041
45786
51173
37706
89040
120840
108120
5440
6080
4480
17527
23787
21283
5974
7254
8107
31716
28377
23369
4147
37090
30545
41454
7899
9591
10720
1313
1414
5458
6628
7408
4991
3674
5508
45593
61877
55363
777
835
6619
7398
5451
42697
47720
35162
13920
180
10062
9003
7414
7358
8935
9986
63
8108
38
71
153
307
76
76
23
5
15
5440
6519
5369
7286
9671
7126
8653
345
463
13447
12032
9909
2611
3013
1250
79
7023
8528
9532
1339
1850
7658
10393
9299
50
16720
14960
12320
52
26
26
53
106
26
26
106
26
26
49
26
53
26
25
178
26
26
26
106
6988
9484
8486
187
124
57
288
57
0
1209
1166
1107
57
4
1296
27
2764
496
60928
82688
73984
53
1267
1219
2394
1198
14
9432
7768
10542
9432
7768
10542
20
1382
81
9842
8806
7252
9370
10472
7716
45481
50832
37455
9139
10214
7526
7268
8826
9864
9804
8772
7224
7112
9652
8636
140
0
51127
62083
69387
6998
2799
6998
8963
7381
10018
7182
8721
9747
4340
2747
51
25
23
5880
7140
7980
0
6912
1296
8
26
26
288
403
7862
264
4877
6618
5922
7717
10473
9370
27
9384
7728
10488
32871
39914
44610
7170
36544
40843
30095
280
5
10
63
233
190
325
184
230
865
94392
84456
69552
7360
82490
73807
60782
3340
3444
40
18761
15450
20968
50
0
6082
16
2
5
9
18659
25323
22657
6664
13328
6664
13230
2560
10070
7420
9010
4207
2
465
5724
486
7833
8755
6451
12597
24
62063
45731
55530
8586
7071
9596
244
9870
11031
8128
6331
7076
5214
10070
9010
7420
10070
9010
7420
10070
9010
7420
10070
9010
7420
10070
9010
7420
10070
9010
7420
8756
9786
7211
25
52
79
7484
0
26
17
2839
72
17
8
8
99
34
14192
19662
17592
14488
68
13
54
7218
9796
8765
12608
17111
15310
20759
18574
15296
7630
10355
9265
7610
9241
10328
7694
9343
10442
9273
7636
10364
72
46240
38080
51680
3547
6191
8402
7518
5011
5166
16534
14794
12183
11436
10232
8426
11735
13116
9664
24409
21839
17985
11246
15262
13656
1427
1428
27675
37559
33605
9086
10155
7482
29767
21934
26634
29767
26634
21934
2949
46
151
205
215
312
1296
5874
5255
4328
11041
2880
43696
48836
35985
7235
41
10
27
13996
12597
7879
7050
5806
16
16
61
15
35
20
204
168
15
5
20
13785
13145
27
27
2511
891
10032
8976
7392
8976
10032
7392
29568
35904
40128
7392
10032
8976
10032
7392
8976
26928
30096
22176
40128
35904
29568
7392
10032
8976
8942
7364
9994
27
55
55
27
26
53
52
26
691
1728
911
27
1437
1261
944
876
26
27
30232
22276
27050
25006
30365
33937
1690
13000
54
22292
30253
27069
2580
54
349
1704
1555
7598
4376
8709
2907
1548
18289
20441
15062
0
35632
39824
29344
22416
30421
27219
3309
7287
8144
6001
13699
15311
11281
6238
5581
4596
7442
6129
8318
53
2099
4209
5712
5111
3024
414
414
14960
4263
1555
331
4147
5987
7084
8602
9614
25456
20963
28450
6955
9439
8445
26
5
17
4
105
26
44997
61067
54639
3672
1836
19884
14651
17791
1755
26
9384
9384
7728
7728
10488
10488
11440
11088
544
13801
4089
2511
891
2511
891
7454
10116
9051
16416
14688
12096
2187
4568
5307
6444
7202
7344
5806
20343
18202
14990
18180
20319
14972
6988
9484
8486
6988
9484
8486
6988
9484
8486
6988
9484
8486
6988
9484
8486
6639
9010
8062
6988
9484
8486
6988
9484
8486
6988
9484
8486
1209
1048
1134
1175
51
9272
8296
6832
6776
9196
8228
80
7070
9595
8585
8534
7028
9538
63337
76910
85958
13440
2880
6
43
20
8
72
72
51
1
52
518
1152
163
8996
10054
7408
3548
2850
3870
53
26
15456
18768
20976
6639
9010
8062
4043
1618
1520
2093
12393
4536
78
13
25
12
12
5
6
80
27
135
27
21638
29366
26275
2410
14832
18010
20129
15400
20900
18700
72
9248
7616
10336
7638
10367
9275
8867
6823
9261
8286
7185
8031
5917
1382
1382
1382
1382
1382
1382
1382
1382
691
1382
1382
691
725
1399
1399
1399
1399
673
1399
1399
1399
725
673
10136
9069
7469
27
83
7252
8806
9842
19584
21888
16128
63546
71022
52332
8550
7650
6300
194
1641
44580
49825
36713
10260
7560
9180
2746
19476
17426
14351
20520
18360
15120
22
12
12
3
15
28
31
2
82
16
3
89
8
3
2672
79
2012
1740
1
79
1363
106
1313
4070
86
1836
1278
8568
9576
7056
8721
9747
7182
7182
8721
9747
9237
7607
10324
8721
9747
7182
10420
7678
9323
10342
9253
7620
4320
30531
37073
41435
30531
37073
41435
7719
10476
9373
20945
15433
18740
9367
10469
7714
10465
9363
7711
9356
7705
10457
7719
10476
9373
20945
15433
18740
9367
10469
7714
10465
9363
7711
9356
7705
10457
10476
7719
9373
18740
15433
20945
9367
10469
7714
7711
9363
10465
7719
10476
9373
20945
15433
18740
9367
10469
7714
10465
9363
7711
9356
7705
10457
549
807
705
207
576
302
1028
15052
18278
20428
20520
15120
18360
6887
7
7526
10214
9139
1574
1689
1987
9849
2552
5987
195
215
153
291
182
207
182
243
384
230
243
9268
10358
7632
9268
7632
10358
0
0
0
0
0
51
0
0
0
50
25
360
524
524
4979
13
13
27
27
27
27
13
13
13
13
27
13
13
265
134
8557
1290
2764
4435
1293
1
52
57
19
27
26
937
1486
188
302
725
403
756
622
7218
9796
8765
6589
270
1399
691
66
5712
7752
6936
2764
7571
10275
9193
7571
10275
9193
1341
69
69
69
69
1360
16837
20445
22850
23889
21374
17602
6288
18039
16140
13292
1440
1749
64
1310
2635
5233
7102
6355
288
518
576
19
19
2880
21605
17792
24147
4990
6773
6060
94
0
2764
2770
9953
2378
6635
1493
4346
5898
5277
36932
50122
44846
874
4924
1451
3480
7820
6440
8740
9228
10314
7600
41344
36992
30464
79
209
14784
7322
8891
9937
7350
8925
9975
26
14
12
655
403
302
53
0
46410
38220
51870
608
1598
2436
1304
1684
842
1290
1419
12
5
7730
9386
10491
7539
6209
8426
14752
24538
29796
33301
13099
17778
15907
1308
27476
30708
22627
1324
37595
42018
30961
21
230
1175
12666
13222
9956
8908
7336
2700
2700
35
169
46
17
178770
159952
131725
38572
46838
52348
14425
17516
19577
110
7560
9180
10260
18285
20436
15058
0
4838
2995
10123
9057
7459
7459
10123
9057
1612
1612
79
26
105
3686
1474
2246
22958
31157
27877
9331
3370
29848
36244
40508
5271
7154
6401
18819
21033
15498
437
1530
302
907
483
2995
748
691
11796
1258
15487
21019
18806
11520
21
11243
10060
8284
498
1
7149
3744
4141
2995
2764
6709
9105
8146
46
5118
4006
6120
3119
259
253
69
5722
6395
4712
9994
7364
8942
5670
5150
2733
3732
460
76
69
2903
1512
1512
1451
1451
1404
705
721
2937
1411
11
9680
11754
13137
2810
10
626
54
8282
9256
6820
3600
604
403
144
216
12600
69
69
26
59
11
10
540
324
86
302
1497
7981
8920
6572
1520
1520
1520
1013
1382
1382
1382
1382
1382
1382
1382
368
1399
1399
1399
1399
1399
1399
4508
7902
8831
6507
202
151
0
50
0
41724
37332
30744
1382
1382
1382
921
1382
460
725
311
414
1088
259
51214
37737
45823
165043
7160
8002
5896
47877
53510
39428
27272
37012
33116
1059
950
1378
29917
36328
40602
9275
7638
10366
7459
10123
9057
561
3869
856
88
149
276
184
518
86
3283
172
4193
8137
5996
7281
4976
1520
7257
633
3176
10807
7963
9669
12560
11990
3137
2419
1382
2880
23
8707
7170
9731
1324
4406
384
2880
192
7257
7603
13050
13050
5780
4695
6372
5701
3265
1347
2217
823
237
7761
1360
1497
1775
36720
41040
30240
69
68
3910
720
17391
19437
14322
41
312
25
102600
75600
91800
26
5862
5862
7956
7956
7118
7118
5463
5463
6809
8269
9241
1824
35221
47800
42769
4285
4253
3919
1278
5097
7448
10108
9044
237
691
207
115
100
20407
18259
15036
1330
552
829
27
109
10
16
7660
6854
5644
14572
14256
18037
13290
16138
7983
10834
9694
5760
7818
6995
103
25
74
644
541
7660
6854
5644
5598
7879
189
4214
5117
5719
12550
14217
19294
17263
14047
19064
17057
26
1059
1382
1382
322
1399
1399
1399
1263
421
140
468
842
1263
1263
655
1520
1520
1520
1520
1520
1520
1382
1382
1399
1399
1399
1399
1399
673
1399
1399
1399
1399
1399
1399
725
298
12078
6728
8170
9131
40614
36339
29926
7660
6854
5644
26
45050
50350
37100
7660
6854
5644
26
26
26
26
164
7660
6854
5644
400
418
1382
1382
5966
4913
6668
8952
23
5
42
103
8056
8952
8952
11259
721
115
8
6
599
583
594
9933
7319
8887
7660
6854
5644
80
5184
734
2149
236
339
99
1
4475
648
2376
720
2376
1008
1584
360
432
103968
76608
93024
53860
73096
65402
7694
9343
10442
9343
10442
7694
7660
6854
5644
12
124
359
52
109
8806
7252
9842
10177
7499
9106
9152
10228
7536
3650
7660
6854
5644
2620
1471
5205
2332
1382
7751
8663
6383
2069
14
29
1391
7660
6854
5644
1433
1146
215
4221
5728
5125
31414
35110
25870
30101
26933
22180
4446
5654
7674
6866
2180
18779
13837
16802
1280
230
308
247
274
26
0
576
3400
480
844
159
945
1118
1209
734
604
1468
993
1382
1339
691
648
1425
1252
1958
1764
748
576
345
576
6086
7390
8259
6086
7390
8259
16519
12172
14780
4441
26233
21604
29320
93366
93366
68796
68796
83538
83538
1100
160
192
90
450
252
78
1135
2580
52
2741
23
183
25
54
27
26
1123
12140
1045
950
604
604
604
84700
114950
102850
25
27
6257
5598
4610
10063
269
26
27
50
100
9010
10070
7420
14276
11757
15956
1059
276
99
12
11554
53
10070
9010
7420
7420
10070
9010
7420
10070
9010
44520
54060
60420
7420
10070
9010
131
25
1105
7
10249
7552
9170
1270
31080
37740
42180
37240
45220
50540
44688
54264
60648
11315
13740
15356
12888
7660
27
1451
75312
102209
91450
20805
18615
15330
1382
50644
37317
45313
68
122
27
163
10214
7526
9139
9939
6103
4497
5460
7551
5564
6756
6720
1399
673
1399
725
14
30210
27030
22260
7420
10070
9010
88
39
14
63
7660
6854
5644
27
2649
178
1418
10222
7532
9146
14047
14047
19064
19064
17057
17057
12247
2035
1420
7660
6854
5644
7711
8618
6350
16773
20367
22763
23235
19135
25969
9260
10350
7626
14097
11609
15755
4717
604
5493
404
1330
726
247
1020
295
280
4112
75
1045
57
201
22596
30666
27438
512
219
6163
5514
4541
2995
7488
10321
5564
7
2868
2868
18255
20403
15033
54766
61209
45101
1301
4489
540
0
35420
48070
43010
8470
1161
1520
1520
1520
1520
855
1382
249
55
28
1105
1382
1382
1382
276
691
691
2937
12
51
6
11
4
14
2
1
18
1
4
59
42
9043
7447
10107
7660
6854
5644
36597
30139
40903
15568
18904
21128
1
4328
7526
10214
9139
8460
5211
7072
6328
9261
5997
6702
4938
10336
7616
9248
0
152409
185068
30481
37013
41368
15
51
10
1382
7013
8516
9518
1212
12
56740
41809
50768
22360
27152
30346
403
1036
5948
552
1704
3
5594
14
81
6272
8512
7616
12257
14883
16634
5
4563
1520
9518
2800
2850
4300
4350
13280
7374
10008
8954
9959
8911
7338
9258
10347
7624
2995
2031
262
437
192
518
777
2226
748
4492
6531
7931
8864
2430
3504
481
619
691
704
725
20498
27818
24890
27747
31012
22851
7134
40
40
2880
1584
2330
1252
1463
329
1890
1518
1800
351
0
26
0
26
0
26
0
26
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
26326
29423
21680
5
6
6
8
13050
6960
13920
13920
6090
3801
7488
6912
9576
7056
8568
3044
6403
12794
14300
10536
7254
5974
8107
18969
13977
16972
6240
645
259
510
109
1339
1464
11
10
4
48
4
20
28
0
26
9520
6128
5483
4515
1912
6636
1360
640
2721
6739
4043
9248
10336
7616
8981
13759
1459
225
601
573
864
30662
41612
37232
118
55
26303
29398
21661
3360
960
7812
10602
9486
2460
63963
86807
77669
10197
9124
7514
5756
6433
4740
1290
55
24
23
27
27
0
47238
64109
57361
10533
7761
9424
85934
116625
104349
57099
63817
47023
1
576
115
2720
3395
2462
583
76
301
247
90720
110160
123120
56
6
18
1337
1280
11
10
41602
30654
37223
506
506
506
253
380
374
1843
5121
5490
16
1209
6809
9241
8268
8268
9241
6809
115575
140341
156852
51
75
195
7
18
15
7364
9994
8942
27
26
8021
6606
8965
200
8908
7336
9956
46347
56279
62900
48595
65950
59008
9180
10260
7560
1339
244
17
7
53
51
10157
9088
7484
1375
27
54
18287
13475
16362
54
1339
27
17646
19722
14532
138
7465
10131
9064
56134
62738
46228
79
2580
1473
1209
7420
9010
10070
7888
10706
9579
17722
19807
14595
7644
7644
10374
10374
9282
9282
10404
9309
7666
491
7524
10211
9137
18202
16286
13412
25152
20713
28111
5072
5072
2852
5452
14264
13630
8178
13630
13630
1728
1897
8529
9533
7024
2073
25
5
19
7420
10070
9010
2808
7145
9697
8676
5443
22
45
67
66
66
66
66
66
66
3564
1782
2880
29684
26559
21872
30695
41657
37272
1095
50350
45050
37100
3091
1878
20900
18700
15400
3779
944
23
27
0
1935
322
645
322
967
577
52
12096
4354
1872
1872
129
14
11
26
1419
11
7290
9894
8853
1721
5070
9072
6084
130319
176861
158244
78764
64864
88030
72825
53660
65159
20428
15052
18278
45410
50752
37396
26993
22230
30169
61617
55131
45402
1451
66
189
108
102
180
76
14246
17299
19334
1753
7482
10155
9086
7482
10155
9086
9086
10155
7482
7482
10155
9086
7482
10155
9086
2304
4651
54
4561
6985
59644
80945
72425
6985
59644
80945
72425
66
6930
60705
44730
54315
20235
18105
14910
60
200
110
230
9769
8741
7198
725
691
1382
626
683
660
829
1590
2099
209
170
39
103
1
5712
9360
13500
34020
41310
46170
104082
76692
93126
7482
10155
9086
1476
8709
104082
76692
93126
18192
20333
14982
25
10235
7542
9158
67891
75878
55910
15073
20457
18304
14284
26
26
26
55
2332
2886
10497
10454
26
26
26
26
25
106
26
26
665
665
10244
9166
7548
10006
7373
8953
567
18020
20140
14840
6713
6006
4946
8833
7420
10070
9010
7420
10070
9010
10070
7420
9010
7420
10070
9010
49502
44292
36475
6285
2237
95
10
26
25
0
2903
104082
76692
93126
38780
52630
47090
430
788
565
565
5529
1395
1480
44
12434
16875
15098
6720
8847
1728
2678
1339
8035
1290
14729
17885
19989
162
3955
12983
3833
11252
13761
8646
7808
10800
5140
4233
5745
1950
660
50
120
120
120
70
120
120
55
2718
2949
75
49
4
8988
6623
8042
3024
1512
5529
1382
8739
7197
9767
12180
7004
8505
9506
4956
4760
4680
3600
90916
101612
74872
1
26
27
1
3249
2903
29887
22022
26741
4795
4707
26
25396
20914
28384
6186
1
7
6431
5296
7188
2254
4704
53491
72595
64953
54835
45158
61286
32069
38941
43522
30105
40857
36556
14717
19973
17871
7194
8040
5924
9070
6683
8115
5750
6426
4735
5241
5241
2520
2511
7700
9350
10450
200
10488
9384
7728
7700
10450
9350
165
1382
3041
976
1497
207
14013
1782
18428
20596
15176
30352
41192
36856
112
901
10488
9384
7728
3801
1359
30324
27132
22344
104082
76692
93126
1209
1
9
159
4492
37270
41655
30693
2534
2419
1750
10117
7455
9052
7455
9052
10117
600
9300
9180
10260
7560
6726
4956
6018
0
80907
72391
59616
6985
10260
7560
9180
10260
9180
7560
135
6985
80795
72290
59533
0
6985
59644
80945
72425
7405
10049
8991
9617
7086
8604
16972
16972
13977
13977
18969
18969
7603
1102
551
4959
8827
9865
7269
1244
21
2
27
25
1336
6422
6470
7843
5779
7017
10280
14870
120
25
66
66
66
1261
295
5
3060
22
240
164
50
25
38
44
190
277
55
70
3110
23
12827
1264
6692
9082
8126
11817
8707
10573
2880
2764
9765
9300
9765
10230
10116
7454
9051
290
0
290
0
8176
1944
32
46
7257
9849
8812
93
15
881
126
225
1
26
0
25469
28466
20975
23327
19211
26072
13263
24
24
22
66
50
67
20
35
31
15
81
3110
1252
1252
6133
5051
6855
1715
4723
7520
8404
6193
1244
37870
33884
27904
10310
10230
8370
9300
2325
9300
10488
9384
7728
1252
6912
28054
31354
23103
7420
9010
10070
30685
41644
37261
9315
7671
10411
13568
13568
4240
6784
6122
4511
5478
7454
9051
10116
7420
9010
10070
6133
5051
6855
152796
125832
170772
637
75
7248
964
5906
460
433
555
288
216
6804
2052
972
5
53
1451
44
3660
3556
555
3771
288
1267
1473
576
288
237
86
180
119
98
234
25860
28902
21296
14420
17510
19570
2250
131
470
247
52173
58311
42966
8682
7150
9703
15271
18543
20725
18611
15327
20801
18761
20968
15450
17
8
7450
6135
8327
10763
7931
9630
14168
17204
19228
180
41
15
4
3
10
9
9
432
86
865
20
4
16892
22925
20512
20835
28276
25299
258
18768
20976
15456
23408
28424
31768
9000
5433
82651
60900
73951
21956
24539
18082
26939
32711
36560
612
192
3041
1290
1468
734
2203
9254
10343
7621
10347
9258
7624
18530
20710
15260
20000
14737
17895
272
15131
20535
18373
280
210
27645
22766
30897
11342
15393
13773
350
13773
11342
15393
15209
18468
20641
7616
8512
6272
8874
9918
7308
100
100
328
308
339
328
244
341
190
339
325
227
339
328
339
7408
8996
10054
4112
669
622
103
2995
1728
14078
19106
17095
9853
8816
7260
7660
9302
10396
7602
9231
10317
9997
8945
7366
10400
11624
8565
9439
8445
6955
7287
9890
8849
6720
8482
6985
9480
11880
17263
19294
14217
8402
10202
11403
33262
37175
27392
288
288
336
10260
7687
9335
10433
22982
31190
27907
11516
13984
15630
10
9747
8721
7182
5359
5440
1382
1382
2764
13195
10214
7526
9139
10080
1036
1033
302
391
89
273
552
345
4976
737
1382
5529
4147
2764
2764
30096
22176
26928
10112
9048
7451
729
2083
1842
68
74
27
4354
1451
2001
2002
11270
4417
77
51
0
12
13
4327
5873
5255
12918
14438
10638
5356
10648
10485
15456
18768
20976
26
91392
102144
75264
2009
14780
3605
60821
54419
44815
7469
9069
10136
3548
9377
7722
10480
95
7463
9063
10129
10129
9063
7463
29594
26479
21806
413
82
2643
1324
1382
1382
1382
1399
1399
20839
18645
15355
20748
18564
15288
9282
7644
10374
9440
4978
6045
6756
7288
6002
8146
8452
11471
10263
26
1664
10070
7420
9010
9600
17297
12745
15476
8704
9728
7168
7078
8595
9606
8704
9728
7168
82600
92318
68024
8663
7134
9682
7308
9918
8874
8985
8812
12154
6869
7677
5657
7468
102980
92140
75880
10413
9317
7673
18778
20987
15464
22861
27760
31026
41368
30481
37013
45722
55520
62052
1520
1520
1520
4470
6067
5428
9356
7705
10457
6194
5542
4564
54
9350
10450
7700
20
24
245
157
44
5702
806
1935
561
10488
9384
7728
2649
3974
13249
6624
110903
134668
150512
100
8832
9305
2799
5529
14515
17625
19699
6048
117
150
75
141
322
982
9350
7700
10450
10080
10828
2703
1051
1131
93
8985
1568
642
71
8864
6531
7931
645
2580
1935
7702
10453
9353
14840
18020
20140
20542
15136
18380
38584
46852
52364
42
12
12960
7560
10260
9180
14040
1506
43485
52803
59015
7427
10080
9019
9450
11264
868
1312
200
16
5
5
159
8398
30311
27120
22334
27
20510
15112
18351
156079
174441
128536
56799
50820
41852
1435
2
2
9014
6642
8065
8864
6531
7931
7888
8816
6496
6232
6965
5132
1336
2520
22898
27805
31076
9268
10358
7632
83101
74353
61232
50
10450
10450
10450
10450
9350
9350
9350
9350
7700
7700
7700
7700
18311
15079
20465
18042
20165
14858
2
2
4
10
2
8
50
4
3
4
1
6
2
2
17
8
2
2
2
12
14
5
5
32
24
1
1
1
4
1
2
2
2
1
1
15
16
19
4
3
8
4
4
4
1
691
691
1520
2040
871
2605
1900
979
8755
9785
7210
9785
7210
8755
44164
32541
39515
11858
14399
16093
9095
